PW03 baro,,,,,,,,
Date,Time,DateTime,Level,Temperature,,,,
9/20/2008,5:35:45,2008-09-20 05:35:45,2.76337,15.648,,,,
9/20/2008,5:50:45,2008-09-20 05:50:45,2.7636,15.443,,,,
9/20/2008,6:05:45,2008-09-20 06:05:45,2.76754,15.211,,,,
9/20/2008,6:20:45,2008-09-20 06:20:45,2.76469,14.862,,,,
9/20/2008,6:35:45,2008-09-20 06:35:45,2.76731,14.6,,,,
9/20/2008,6:50:45,2008-09-20 06:50:45,2.76918,14.447,,,,
9/20/2008,7:05:45,2008-09-20 07:05:45,2.76714,14.31,,,,
9/20/2008,7:20:45,2008-09-20 07:20:45,2.76823,14.314,,,,
9/20/2008,7:35:45,2008-09-20 07:35:45,2.77178,14.502,,,,
9/20/2008,7:50:45,2008-09-20 07:50:45,2.77525,14.84,,,,
9/20/2008,8:05:45,2008-09-20 08:05:45,2.78319,15.344,,,,
9/20/2008,8:20:45,2008-09-20 08:20:45,2.7869,15.539,,,,
9/20/2008,8:35:45,2008-09-20 08:35:45,2.79195,16.096,,,,
9/20/2008,8:50:45,2008-09-20 08:50:45,2.79309,16.99,,,,
9/20/2008,9:05:45,2008-09-20 09:05:45,2.795,17.857,,,,
9/20/2008,9:20:45,2008-09-20 09:20:45,2.78768,18.358,,,,
9/20/2008,9:35:45,2008-09-20 09:35:45,2.7819,18.873,,,,
9/20/2008,9:50:45,2008-09-20 09:50:45,2.78171,20.587,,,,
9/20/2008,10:05:45,2008-09-20 10:05:45,2.78525,22.405,,,,
9/20/2008,10:20:45,2008-09-20 10:20:45,2.78269,23.538,,,,
9/20/2008,10:35:45,2008-09-20 10:35:45,2.77782,24.355,,,,
9/20/2008,10:50:45,2008-09-20 10:50:45,2.77752,25.156,,,,
9/20/2008,11:05:45,2008-09-20 11:05:45,2.7762,25.819,,,,
9/20/2008,11:20:45,2008-09-20 11:20:45,2.77625,26.48,,,,
9/20/2008,11:35:45,2008-09-20 11:35:45,2.77303,26.944,,,,
9/20/2008,11:50:45,2008-09-20 11:50:45,2.7717,27.503,,,,
9/20/2008,12:05:45,2008-09-20 12:05:45,2.76466,28.125,,,,
9/20/2008,12:20:45,2008-09-20 12:20:45,2.7629,28.938,,,,
9/20/2008,12:35:45,2008-09-20 12:35:45,2.75742,29.644,,,,
9/20/2008,12:50:45,2008-09-20 12:50:45,2.75786,30.155,,,,
9/20/2008,13:05:45,2008-09-20 13:05:45,2.74995,30.295,,,,
9/20/2008,13:20:45,2008-09-20 13:20:45,2.74372,30.207,,,,
9/20/2008,13:35:45,2008-09-20 13:35:45,2.73676,30.748,,,,
9/20/2008,13:50:45,2008-09-20 13:50:45,2.73051,30.918,,,,
9/20/2008,14:05:45,2008-09-20 14:05:45,2.7217,30.503,,,,
9/20/2008,14:20:45,2008-09-20 14:20:45,2.71946,30.715,,,,
9/20/2008,14:35:45,2008-09-20 14:35:45,2.71371,30.304,,,,
9/20/2008,14:50:45,2008-09-20 14:50:45,2.71006,30.822,,,,
9/20/2008,15:05:45,2008-09-20 15:05:45,2.70345,31.2,,,,
9/20/2008,15:20:45,2008-09-20 15:20:45,2.70246,30.809,,,,
9/20/2008,15:35:45,2008-09-20 15:35:45,2.70299,30.693,,,,
9/20/2008,15:50:45,2008-09-20 15:50:45,2.70148,31.249,,,,
9/20/2008,16:05:45,2008-09-20 16:05:45,2.69546,31.601,,,,
9/20/2008,16:20:45,2008-09-20 16:20:45,2.69176,31.889,,,,
9/20/2008,16:35:45,2008-09-20 16:35:45,2.69532,32.019,,,,
9/20/2008,16:50:45,2008-09-20 16:50:45,2.69442,31.899,,,,
9/20/2008,17:05:45,2008-09-20 17:05:45,2.69497,31.766,,,,
9/20/2008,17:20:45,2008-09-20 17:20:45,2.69039,31.707,,,,
9/20/2008,17:35:45,2008-09-20 17:35:45,2.69064,31.804,,,,
9/20/2008,17:50:45,2008-09-20 17:50:45,2.68853,31.738,,,,
9/20/2008,18:05:45,2008-09-20 18:05:45,2.68613,31.424,,,,
9/20/2008,18:20:45,2008-09-20 18:20:45,2.69182,31.062,,,,
9/20/2008,18:35:45,2008-09-20 18:35:45,2.69266,30.481,,,,
9/20/2008,18:50:45,2008-09-20 18:50:45,2.69157,29.541,,,,
9/20/2008,19:05:45,2008-09-20 19:05:45,2.6944,28.831,,,,
9/20/2008,19:20:45,2008-09-20 19:20:45,2.69675,28.035,,,,
9/20/2008,19:35:45,2008-09-20 19:35:45,2.70218,27.032,,,,
9/20/2008,19:50:45,2008-09-20 19:50:45,2.70243,26.079,,,,
9/20/2008,20:05:45,2008-09-20 20:05:45,2.70609,25.17,,,,
9/20/2008,20:20:45,2008-09-20 20:20:45,2.71332,24.432,,,,
9/20/2008,20:35:45,2008-09-20 20:35:45,2.71441,23.651,,,,
9/20/2008,20:50:45,2008-09-20 20:50:45,2.71874,22.728,,,,
9/20/2008,21:05:45,2008-09-20 21:05:45,2.72107,22.136,,,,
9/20/2008,21:20:45,2008-09-20 21:20:45,2.72719,21.603,,,,
9/20/2008,21:35:45,2008-09-20 21:35:45,2.72506,21.132,,,,
9/20/2008,21:50:45,2008-09-20 21:50:45,2.7271,20.836,,,,
9/20/2008,22:05:45,2008-09-20 22:05:45,2.72972,20.556,,,,
9/20/2008,22:20:45,2008-09-20 22:20:45,2.72969,20.247,,,,
9/20/2008,22:35:45,2008-09-20 22:35:45,2.73094,19.887,,,,
9/20/2008,22:50:45,2008-09-20 22:50:45,2.73118,19.512,,,,
9/20/2008,23:05:45,2008-09-20 23:05:45,2.73185,19.228,,,,
9/20/2008,23:20:45,2008-09-20 23:20:45,2.73022,18.994,,,,
9/20/2008,23:35:45,2008-09-20 23:35:45,2.7344,18.737,,,,
9/20/2008,23:50:45,2008-09-20 23:50:45,2.735,18.45,,,,
9/21/2008,0:05:45,2008-09-21 00:05:45,2.7406,18.249,,,,
9/21/2008,0:20:45,2008-09-21 00:20:45,2.74634,18.073,,,,
9/21/2008,0:35:45,2008-09-21 00:35:45,2.74824,17.692,,,,
9/21/2008,0:50:45,2008-09-21 00:50:45,2.74583,17.185,,,,
9/21/2008,1:05:45,2008-09-21 01:05:45,2.74708,16.614,,,,
9/21/2008,1:20:45,2008-09-21 01:20:45,2.75121,15.934,,,,
9/21/2008,1:35:45,2008-09-21 01:35:45,2.75081,15.531,,,,
9/21/2008,1:50:45,2008-09-21 01:50:45,2.75086,15.188,,,,
9/21/2008,2:05:45,2008-09-21 02:05:45,2.74938,14.841,,,,
9/21/2008,2:20:45,2008-09-21 02:20:45,2.74651,14.474,,,,
9/21/2008,2:35:45,2008-09-21 02:35:45,2.75361,14.226,,,,
9/21/2008,2:50:45,2008-09-21 02:50:45,2.75619,13.968,,,,
9/21/2008,3:05:45,2008-09-21 03:05:45,2.75846,13.702,,,,
9/21/2008,3:20:45,2008-09-21 03:20:45,2.76258,13.345,,,,
9/21/2008,3:35:45,2008-09-21 03:35:45,2.75989,12.945,,,,
9/21/2008,3:50:45,2008-09-21 03:50:45,2.75973,12.474,,,,
9/21/2008,4:05:45,2008-09-21 04:05:45,2.76274,12.018,,,,
9/21/2008,4:20:45,2008-09-21 04:20:45,2.76441,11.654,,,,
9/21/2008,4:35:45,2008-09-21 04:35:45,2.76397,11.325,,,,
9/21/2008,4:50:45,2008-09-21 04:50:45,2.76423,10.931,,,,
9/21/2008,5:05:45,2008-09-21 05:05:45,2.76474,10.598,,,,
9/21/2008,5:20:45,2008-09-21 05:20:45,2.76515,10.295,,,,
9/21/2008,5:35:45,2008-09-21 05:35:45,2.76596,10.091,,,,
9/21/2008,5:50:45,2008-09-21 05:50:45,2.76608,9.812,,,,
9/21/2008,6:05:45,2008-09-21 06:05:45,2.76621,9.612,,,,
9/21/2008,6:20:45,2008-09-21 06:20:45,2.76779,9.439,,,,
9/21/2008,6:35:45,2008-09-21 06:35:45,2.77131,9.258,,,,
9/21/2008,6:50:45,2008-09-21 06:50:45,2.77006,8.993,,,,
9/21/2008,7:05:45,2008-09-21 07:05:45,2.77043,8.7,,,,
9/21/2008,7:20:45,2008-09-21 07:20:45,2.76858,8.434,,,,
9/21/2008,7:35:45,2008-09-21 07:35:45,2.77418,8.234,,,,
9/21/2008,7:50:45,2008-09-21 07:50:45,2.77779,8.167,,,,
9/21/2008,8:05:45,2008-09-21 08:05:45,2.78083,8.476,,,,
9/21/2008,8:20:45,2008-09-21 08:20:45,2.78549,9.26,,,,
9/21/2008,8:35:45,2008-09-21 08:35:45,2.78739,10.325,,,,
9/21/2008,8:50:45,2008-09-21 08:50:45,2.78966,11.737,,,,
9/21/2008,9:05:45,2008-09-21 09:05:45,2.79209,13.283,,,,
9/21/2008,9:20:45,2008-09-21 09:20:45,2.7954,14.794,,,,
9/21/2008,9:35:45,2008-09-21 09:35:45,2.79804,16.242,,,,
9/21/2008,9:50:45,2008-09-21 09:50:45,2.80131,17.605,,,,
9/21/2008,10:05:45,2008-09-21 10:05:45,2.80508,18.912,,,,
9/21/2008,10:20:45,2008-09-21 10:20:45,2.80447,20.227,,,,
9/21/2008,10:35:45,2008-09-21 10:35:45,2.80358,21.385,,,,
9/21/2008,10:50:45,2008-09-21 10:50:45,2.80337,22.293,,,,
9/21/2008,11:05:45,2008-09-21 11:05:45,2.79862,23.214,,,,
9/21/2008,11:20:45,2008-09-21 11:20:45,2.79558,24.296,,,,
9/21/2008,11:35:45,2008-09-21 11:35:45,2.78933,25.269,,,,
9/21/2008,11:50:45,2008-09-21 11:50:45,2.78412,26.321,,,,
9/21/2008,12:05:45,2008-09-21 12:05:45,2.77738,27.145,,,,
9/21/2008,12:20:45,2008-09-21 12:20:45,2.7725,27.899,,,,
9/21/2008,12:35:45,2008-09-21 12:35:45,2.76355,28.688,,,,
9/21/2008,12:50:45,2008-09-21 12:50:45,2.75665,29.458,,,,
9/21/2008,13:05:45,2008-09-21 13:05:45,2.75125,30.501,,,,
9/21/2008,13:20:45,2008-09-21 13:20:45,2.74577,31.231,,,,
9/21/2008,13:35:45,2008-09-21 13:35:45,2.74122,31.748,,,,
9/21/2008,13:50:45,2008-09-21 13:50:45,2.73886,32.017,,,,
9/21/2008,14:05:45,2008-09-21 14:05:45,2.72974,32.291,,,,
9/21/2008,14:20:45,2008-09-21 14:20:45,2.71783,32.517,,,,
9/21/2008,14:35:45,2008-09-21 14:35:45,2.71102,32.75,,,,
9/21/2008,14:50:45,2008-09-21 14:50:45,2.70648,32.815,,,,
9/21/2008,15:05:45,2008-09-21 15:05:45,2.69796,32.717,,,,
9/21/2008,15:20:45,2008-09-21 15:20:45,2.69351,32.791,,,,
9/21/2008,15:35:45,2008-09-21 15:35:45,2.69445,32.648,,,,
9/21/2008,15:50:45,2008-09-21 15:50:45,2.6918,32.389,,,,
9/21/2008,16:05:45,2008-09-21 16:05:45,2.68231,32.425,,,,
9/21/2008,16:20:45,2008-09-21 16:20:45,2.68511,32.314,,,,
9/21/2008,16:35:45,2008-09-21 16:35:45,2.67844,32.155,,,,
9/21/2008,16:50:45,2008-09-21 16:50:45,2.67424,32.202,,,,
9/21/2008,17:05:45,2008-09-21 17:05:45,2.66919,32.183,,,,
9/21/2008,17:20:45,2008-09-21 17:20:45,2.67043,32.087,,,,
9/21/2008,17:35:45,2008-09-21 17:35:45,2.6682,31.563,,,,
9/21/2008,17:50:45,2008-09-21 17:50:45,2.66396,31.094,,,,
9/21/2008,18:05:45,2008-09-21 18:05:45,2.66586,30.597,,,,
9/21/2008,18:20:45,2008-09-21 18:20:45,2.66486,30.14,,,,
9/21/2008,18:35:45,2008-09-21 18:35:45,2.6651,29.798,,,,
9/21/2008,18:50:45,2008-09-21 18:50:45,2.66697,29.086,,,,
9/21/2008,19:05:45,2008-09-21 19:05:45,2.66871,28.39,,,,
9/21/2008,19:20:45,2008-09-21 19:20:45,2.66889,27.694,,,,
9/21/2008,19:35:45,2008-09-21 19:35:45,2.66962,26.646,,,,
9/21/2008,19:50:45,2008-09-21 19:50:45,2.67061,25.32,,,,
9/21/2008,20:05:45,2008-09-21 20:05:45,2.67503,24.111,,,,
9/21/2008,20:20:45,2008-09-21 20:20:45,2.67881,23.222,,,,
9/21/2008,20:35:45,2008-09-21 20:35:45,2.67874,22.403,,,,
9/21/2008,20:50:45,2008-09-21 20:50:45,2.67881,21.757,,,,
9/21/2008,21:05:45,2008-09-21 21:05:45,2.68242,21.392,,,,
9/21/2008,21:20:45,2008-09-21 21:20:45,2.68536,21.039,,,,
9/21/2008,21:35:45,2008-09-21 21:35:45,2.68421,20.644,,,,
9/21/2008,21:50:45,2008-09-21 21:50:45,2.68293,20.297,,,,
9/21/2008,22:05:45,2008-09-21 22:05:45,2.679,20.024,,,,
9/21/2008,22:20:45,2008-09-21 22:20:45,2.67381,19.819,,,,
9/21/2008,22:35:45,2008-09-21 22:35:45,2.67251,19.606,,,,
9/21/2008,22:50:45,2008-09-21 22:50:45,2.66952,19.449,,,,
9/21/2008,23:05:45,2008-09-21 23:05:45,2.66686,19.346,,,,
9/21/2008,23:20:45,2008-09-21 23:20:45,2.66544,19.244,,,,
9/21/2008,23:35:45,2008-09-21 23:35:45,2.66424,19.148,,,,
9/21/2008,23:50:45,2008-09-21 23:50:45,2.66811,19.05,,,,
9/22/2008,0:05:45,2008-09-22 00:05:45,2.66683,18.945,,,,
9/22/2008,0:20:45,2008-09-22 00:20:45,2.66832,18.827,,,,
9/22/2008,0:35:45,2008-09-22 00:35:45,2.66975,18.721,,,,
9/22/2008,0:50:45,2008-09-22 00:50:45,2.66938,18.619,,,,
9/22/2008,1:05:45,2008-09-22 01:05:45,2.66862,18.499,,,,
9/22/2008,1:20:45,2008-09-22 01:20:45,2.66655,18.373,,,,
9/22/2008,1:35:45,2008-09-22 01:35:45,2.66802,18.22,,,,
9/22/2008,1:50:45,2008-09-22 01:50:45,2.6697,18.02,,,,
9/22/2008,2:05:45,2008-09-22 02:05:45,2.67061,17.739,,,,
9/22/2008,2:20:45,2008-09-22 02:20:45,2.67001,17.429,,,,
9/22/2008,2:35:45,2008-09-22 02:35:45,2.67499,17.114,,,,
9/22/2008,2:50:45,2008-09-22 02:50:45,2.68128,16.821,,,,
9/22/2008,3:05:45,2008-09-22 03:05:45,2.68631,16.558,,,,
9/22/2008,3:20:45,2008-09-22 03:20:45,2.68087,15.936,,,,
9/22/2008,3:35:45,2008-09-22 03:35:45,2.68539,15.337,,,,
9/22/2008,3:50:45,2008-09-22 03:50:45,2.68752,14.758,,,,
9/22/2008,4:05:45,2008-09-22 04:05:45,2.69476,14.329,,,,
9/22/2008,4:20:45,2008-09-22 04:20:45,2.69752,13.947,,,,
9/22/2008,4:35:45,2008-09-22 04:35:45,2.70364,13.604,,,,
9/22/2008,4:50:45,2008-09-22 04:50:45,2.7069,13.259,,,,
9/22/2008,5:05:45,2008-09-22 05:05:45,2.70704,12.957,,,,
9/22/2008,5:20:45,2008-09-22 05:20:45,2.71647,12.712,,,,
9/22/2008,5:35:45,2008-09-22 05:35:45,2.72668,12.429,,,,
9/22/2008,5:50:45,2008-09-22 05:50:45,2.73548,12.059,,,,
9/22/2008,6:05:45,2008-09-22 06:05:45,2.74635,11.729,,,,
9/22/2008,6:20:45,2008-09-22 06:20:45,2.75186,11.432,,,,
9/22/2008,6:35:45,2008-09-22 06:35:45,2.75679,11.061,,,,
9/22/2008,6:50:45,2008-09-22 06:50:45,2.76096,10.74,,,,
9/22/2008,7:05:45,2008-09-22 07:05:45,2.76698,10.306,,,,
9/22/2008,7:20:45,2008-09-22 07:20:45,2.77215,9.89,,,,
9/22/2008,7:35:45,2008-09-22 07:35:45,2.77667,9.462,,,,
9/22/2008,7:50:45,2008-09-22 07:50:45,2.7831,9.222,,,,
9/22/2008,8:05:45,2008-09-22 08:05:45,2.79262,9.128,,,,
9/22/2008,8:20:45,2008-09-22 08:20:45,2.80258,9.192,,,,
9/22/2008,8:35:45,2008-09-22 08:35:45,2.81101,9.397,,,,
9/22/2008,8:50:45,2008-09-22 08:50:45,2.81812,9.716,,,,
9/22/2008,9:05:45,2008-09-22 09:05:45,2.82187,10.241,,,,
9/22/2008,9:20:45,2008-09-22 09:20:45,2.82791,11.12,,,,
9/22/2008,9:35:45,2008-09-22 09:35:45,2.83253,12.303,,,,
9/22/2008,9:50:45,2008-09-22 09:50:45,2.8401,13.892,,,,
9/22/2008,10:05:45,2008-09-22 10:05:45,2.84533,15.746,,,,
9/22/2008,10:20:45,2008-09-22 10:20:45,2.85284,17.593,,,,
9/22/2008,10:35:45,2008-09-22 10:35:45,2.85874,19.277,,,,
9/22/2008,10:50:45,2008-09-22 10:50:45,2.85939,20.833,,,,
9/22/2008,11:05:45,2008-09-22 11:05:45,2.86231,22.2,,,,
9/22/2008,11:20:45,2008-09-22 11:20:45,2.86461,23.506,,,,
9/22/2008,11:35:45,2008-09-22 11:35:45,2.86792,24.75,,,,
9/22/2008,11:50:45,2008-09-22 11:50:45,2.86391,25.833,,,,
9/22/2008,12:05:45,2008-09-22 12:05:45,2.86349,26.626,,,,
9/22/2008,12:20:45,2008-09-22 12:20:45,2.86203,27.126,,,,
9/22/2008,12:35:45,2008-09-22 12:35:45,2.85851,27.626,,,,
9/22/2008,12:50:45,2008-09-22 12:50:45,2.85736,28.277,,,,
9/22/2008,13:05:45,2008-09-22 13:05:45,2.85527,28.767,,,,
9/22/2008,13:20:45,2008-09-22 13:20:45,2.85569,29.196,,,,
9/22/2008,13:35:45,2008-09-22 13:35:45,2.85418,29.924,,,,
9/22/2008,13:50:45,2008-09-22 13:50:45,2.85274,30.363,,,,
9/22/2008,14:05:45,2008-09-22 14:05:45,2.84966,30.948,,,,
9/22/2008,14:20:45,2008-09-22 14:20:45,2.84198,31.406,,,,
9/22/2008,14:35:45,2008-09-22 14:35:45,2.837,32.027,,,,
9/22/2008,14:50:45,2008-09-22 14:50:45,2.83246,32.442,,,,
9/22/2008,15:05:45,2008-09-22 15:05:45,2.83311,32.67,,,,
9/22/2008,15:20:45,2008-09-22 15:20:45,2.8268,32.823,,,,
9/22/2008,15:35:45,2008-09-22 15:35:45,2.82849,32.816,,,,
9/22/2008,15:50:45,2008-09-22 15:50:45,2.82842,32.702,,,,
9/22/2008,16:05:45,2008-09-22 16:05:45,2.82509,32.673,,,,
9/22/2008,16:20:45,2008-09-22 16:20:45,2.81557,32.473,,,,
9/22/2008,16:35:45,2008-09-22 16:35:45,2.83079,32.111,,,,
9/22/2008,16:50:45,2008-09-22 16:50:45,2.82567,31.778,,,,
9/22/2008,17:05:45,2008-09-22 17:05:45,2.82921,31.638,,,,
9/22/2008,17:20:45,2008-09-22 17:20:45,2.83319,30.983,,,,
9/22/2008,17:35:45,2008-09-22 17:35:45,2.83567,29.554,,,,
9/22/2008,17:50:45,2008-09-22 17:50:45,2.83824,28.499,,,,
9/22/2008,18:05:45,2008-09-22 18:05:45,2.83845,27.722,,,,
9/22/2008,18:20:45,2008-09-22 18:20:45,2.84431,27.141,,,,
9/22/2008,18:35:45,2008-09-22 18:35:45,2.84133,26.601,,,,
9/22/2008,18:50:45,2008-09-22 18:50:45,2.84862,26.013,,,,
9/22/2008,19:05:45,2008-09-22 19:05:45,2.8546,25.276,,,,
9/22/2008,19:20:45,2008-09-22 19:20:45,2.86023,24.348,,,,
9/22/2008,19:35:45,2008-09-22 19:35:45,2.86803,23.532,,,,
9/22/2008,19:50:45,2008-09-22 19:50:45,2.87813,22.609,,,,
9/22/2008,20:05:45,2008-09-22 20:05:45,2.88139,21.491,,,,
9/22/2008,20:20:45,2008-09-22 20:20:45,2.88387,20.408,,,,
9/22/2008,20:35:45,2008-09-22 20:35:45,2.89406,19.478,,,,
9/22/2008,20:50:45,2008-09-22 20:50:45,2.89888,18.487,,,,
9/22/2008,21:05:45,2008-09-22 21:05:45,2.90713,17.753,,,,
9/22/2008,21:20:45,2008-09-22 21:20:45,2.90983,16.947,,,,
9/22/2008,21:35:45,2008-09-22 21:35:45,2.91533,16.404,,,,
9/22/2008,21:50:45,2008-09-22 21:50:45,2.92109,15.997,,,,
9/22/2008,22:05:45,2008-09-22 22:05:45,2.92367,15.504,,,,
9/22/2008,22:20:45,2008-09-22 22:20:45,2.92989,15.06,,,,
9/22/2008,22:35:45,2008-09-22 22:35:45,2.93133,14.494,,,,
9/22/2008,22:50:45,2008-09-22 22:50:45,2.93293,14.21,,,,
9/22/2008,23:05:45,2008-09-22 23:05:45,2.93994,13.822,,,,
9/22/2008,23:20:45,2008-09-22 23:20:45,2.94068,13.524,,,,
9/22/2008,23:35:45,2008-09-22 23:35:45,2.94494,13.174,,,,
9/22/2008,23:50:45,2008-09-22 23:50:45,2.95041,12.833,,,,
9/23/2008,0:05:45,2008-09-23 00:05:45,2.94546,12.263,,,,
9/23/2008,0:20:45,2008-09-23 00:20:45,2.94527,11.574,,,,
9/23/2008,0:35:45,2008-09-23 00:35:45,2.94795,11.033,,,,
9/23/2008,0:50:45,2008-09-23 00:50:45,2.95178,10.565,,,,
9/23/2008,1:05:45,2008-09-23 01:05:45,2.95331,10.158,,,,
9/23/2008,1:20:45,2008-09-23 01:20:45,2.95349,9.813,,,,
9/23/2008,1:35:45,2008-09-23 01:35:45,2.95069,9.361,,,,
9/23/2008,1:50:45,2008-09-23 01:50:45,2.95097,8.981,,,,
9/23/2008,2:05:45,2008-09-23 02:05:45,2.95136,8.607,,,,
9/23/2008,2:20:45,2008-09-23 02:20:45,2.9487,8.228,,,,
9/23/2008,2:35:45,2008-09-23 02:35:45,2.94654,7.901,,,,
9/23/2008,2:50:45,2008-09-23 02:50:45,2.94949,7.637,,,,
9/23/2008,3:05:45,2008-09-23 03:05:45,2.94967,7.467,,,,
9/23/2008,3:20:45,2008-09-23 03:20:45,2.95167,7.251,,,,
9/23/2008,3:35:45,2008-09-23 03:35:45,2.95176,7.082,,,,
9/23/2008,3:50:45,2008-09-23 03:50:45,2.95102,7.056,,,,
9/23/2008,4:05:45,2008-09-23 04:05:45,2.95016,6.999,,,,
9/23/2008,4:20:45,2008-09-23 04:20:45,2.94654,6.813,,,,
9/23/2008,4:35:45,2008-09-23 04:35:45,2.94648,6.546,,,,
9/23/2008,4:50:45,2008-09-23 04:50:45,2.9506,6.249,,,,
9/23/2008,5:05:45,2008-09-23 05:05:45,2.95344,5.849,,,,
9/23/2008,5:20:45,2008-09-23 05:20:45,2.95766,5.471,,,,
9/23/2008,5:35:45,2008-09-23 05:35:45,2.95621,5.13,,,,
9/23/2008,5:50:45,2008-09-23 05:50:45,2.95764,4.865,,,,
9/23/2008,6:05:45,2008-09-23 06:05:45,2.96039,4.651,,,,
9/23/2008,6:20:45,2008-09-23 06:20:45,2.96294,4.426,,,,
9/23/2008,6:35:45,2008-09-23 06:35:45,2.96783,4.233,,,,
9/23/2008,6:50:45,2008-09-23 06:50:45,2.97077,3.934,,,,
9/23/2008,7:05:45,2008-09-23 07:05:45,2.97538,3.611,,,,
9/23/2008,7:20:45,2008-09-23 07:20:45,2.97681,3.334,,,,
9/23/2008,7:35:45,2008-09-23 07:35:45,2.97832,3.132,,,,
9/23/2008,7:50:45,2008-09-23 07:50:45,2.98286,3.135,,,,
9/23/2008,8:05:45,2008-09-23 08:05:45,2.98728,3.434,,,,
9/23/2008,8:20:45,2008-09-23 08:20:45,2.99551,4.026,,,,
9/23/2008,8:35:45,2008-09-23 08:35:45,3.00211,4.932,,,,
9/23/2008,8:50:45,2008-09-23 08:50:45,3.00857,6.189,,,,
9/23/2008,9:05:45,2008-09-23 09:05:45,3.01411,7.693,,,,
9/23/2008,9:20:45,2008-09-23 09:20:45,3.01859,9.154,,,,
9/23/2008,9:35:45,2008-09-23 09:35:45,3.02522,10.638,,,,
9/23/2008,9:50:45,2008-09-23 09:50:45,3.02976,12.183,,,,
9/23/2008,10:05:45,2008-09-23 10:05:45,3.03324,13.713,,,,
9/23/2008,10:20:45,2008-09-23 10:20:45,3.0349,15.376,,,,
9/23/2008,10:35:45,2008-09-23 10:35:45,3.03768,17.026,,,,
9/23/2008,10:50:45,2008-09-23 10:50:45,3.03824,18.579,,,,
9/23/2008,11:05:45,2008-09-23 11:05:45,3.03949,19.895,,,,
9/23/2008,11:20:45,2008-09-23 11:20:45,3.04055,21.111,,,,
9/23/2008,11:35:45,2008-09-23 11:35:45,3.0391,22.195,,,,
9/23/2008,11:50:45,2008-09-23 11:50:45,3.03506,23.092,,,,
9/23/2008,12:05:45,2008-09-23 12:05:45,3.0311,24.129,,,,
9/23/2008,12:20:45,2008-09-23 12:20:45,3.02642,25.073,,,,
9/23/2008,12:35:45,2008-09-23 12:35:45,3.02441,25.709,,,,
9/23/2008,12:50:45,2008-09-23 12:50:45,3.01667,26.168,,,,
9/23/2008,13:05:45,2008-09-23 13:05:45,3.01447,26.594,,,,
9/23/2008,13:20:45,2008-09-23 13:20:45,3.01012,27.125,,,,
9/23/2008,13:35:45,2008-09-23 13:35:45,3.00752,27.576,,,,
9/23/2008,13:50:45,2008-09-23 13:50:45,3.00025,28.008,,,,
9/23/2008,14:05:45,2008-09-23 14:05:45,2.99483,28.376,,,,
9/23/2008,14:20:45,2008-09-23 14:20:45,2.98756,28.67,,,,
9/23/2008,14:35:45,2008-09-23 14:35:45,2.98166,28.906,,,,
9/23/2008,14:50:45,2008-09-23 14:50:45,2.97341,29.158,,,,
9/23/2008,15:05:45,2008-09-23 15:05:45,2.96968,29.337,,,,
9/23/2008,15:20:45,2008-09-23 15:20:45,2.96577,29.605,,,,
9/23/2008,15:35:45,2008-09-23 15:35:45,2.96243,30.184,,,,
9/23/2008,15:50:45,2008-09-23 15:50:45,2.95528,30.87,,,,
9/23/2008,16:05:45,2008-09-23 16:05:45,2.95175,31.343,,,,
9/23/2008,16:20:45,2008-09-23 16:20:45,2.94921,31.379,,,,
9/23/2008,16:35:45,2008-09-23 16:35:45,2.94471,31.479,,,,
9/23/2008,16:50:45,2008-09-23 16:50:45,2.9386,31.623,,,,
9/23/2008,17:05:45,2008-09-23 17:05:45,2.93446,31.828,,,,
9/23/2008,17:20:45,2008-09-23 17:20:45,2.9333,32.086,,,,
9/23/2008,17:35:45,2008-09-23 17:35:45,2.93387,32.116,,,,
9/23/2008,17:50:45,2008-09-23 17:50:45,2.93276,32.092,,,,
9/23/2008,18:05:45,2008-09-23 18:05:45,2.93321,32.098,,,,
9/23/2008,18:20:45,2008-09-23 18:20:45,2.93316,31.945,,,,
9/23/2008,18:35:45,2008-09-23 18:35:45,2.93438,31.594,,,,
9/23/2008,18:50:45,2008-09-23 18:50:45,2.93606,31.164,,,,
9/23/2008,19:05:45,2008-09-23 19:05:45,2.93587,30.553,,,,
9/23/2008,19:20:45,2008-09-23 19:20:45,2.93871,30.104,,,,
9/23/2008,19:35:45,2008-09-23 19:35:45,2.94036,29.303,,,,
9/23/2008,19:50:45,2008-09-23 19:50:45,2.94738,28.139,,,,
9/23/2008,20:05:45,2008-09-23 20:05:45,2.94795,26.614,,,,
9/23/2008,20:20:45,2008-09-23 20:20:45,2.95352,24.934,,,,
9/23/2008,20:35:45,2008-09-23 20:35:45,2.95944,23.365,,,,
9/23/2008,20:50:45,2008-09-23 20:50:45,2.96243,22.036,,,,
9/23/2008,21:05:45,2008-09-23 21:05:45,2.97024,21.194,,,,
9/23/2008,21:20:45,2008-09-23 21:20:45,2.97285,20.425,,,,
9/23/2008,21:35:45,2008-09-23 21:35:45,2.97526,19.481,,,,
9/23/2008,21:50:45,2008-09-23 21:50:45,2.97587,18.319,,,,
9/23/2008,22:05:45,2008-09-23 22:05:45,2.97666,17.35,,,,
9/23/2008,22:20:45,2008-09-23 22:20:45,2.97717,16.456,,,,
9/23/2008,22:35:45,2008-09-23 22:35:45,2.97895,15.776,,,,
9/23/2008,22:50:45,2008-09-23 22:50:45,2.97992,15.3,,,,
